technique,bpIds,cols,seed,breakpointsPerLine,actionsCount,testcase,linesSum,linesDiff,linesDiffByLinesSum
naive,false,true,0,0.1,10,manual-multiline-decls,10,1,0.100000
naive,false,true,0,0.1,10,manual-wtf,83,13,0.156627
naive,false,true,0,0.1,10,sunspider-3d-cube,242,64,0.264463
naive,false,true,0,0.1,10,sunspider-3d-morph,212,44,0.207547
naive,false,true,0,0.1,10,sunspider-3d-raytrace,401,132,0.329177
naive,false,true,0,0.1,10,sunspider-access-binary-trees,114,53,0.464912
naive,false,true,0,0.1,10,sunspider-access-fannkuch,430,47,0.109302
naive,false,true,0,0.1,10,sunspider-access-nbody,152,59,0.388158
naive,false,true,0,0.1,10,sunspider-access-nsieve,102,24,0.235294
naive,false,true,0,0.1,10,sunspider-bitops-3bit-bits-in-byte,161,73,0.453416
naive,false,true,0,0.1,10,sunspider-bitops-bits-in-byte,123,56,0.455285
naive,false,true,0,0.1,10,sunspider-bitops-bitwise-and,14,1,0.071429
naive,false,true,0,0.1,10,sunspider-bitops-nsieve-bits,60,18,0.300000
naive,false,true,0,0.1,10,sunspider-controlflow-recursive,117,59,0.504274
naive,false,true,0,0.1,10,sunspider-crypto-aes,599,332,0.554257
naive,false,true,0,0.1,10,sunspider-crypto-md5,2328,2197,0.943729
naive,false,true,0,0.1,10,sunspider-crypto-sha1,2256,2136,0.946809
naive,false,true,0,0.1,10,sunspider-date-format-tofte,1015,226,0.222660
naive,false,true,0,0.1,10,sunspider-date-format-xparb,164,36,0.219512
naive,false,true,0,0.1,10,sunspider-math-cordic,100,24,0.240000
naive,false,true,0,0.1,10,sunspider-math-partial-sums,193,41,0.212435
naive,false,true,0,0.1,10,sunspider-math-spectral-norm,185,80,0.432432
naive,false,true,0,0.1,10,sunspider-regexp-dna,407,28,0.068796
naive,false,true,0,0.1,10,sunspider-string-base64,121,48,0.396694
naive,false,true,0,0.1,10,sunspider-string-fasta,157,28,0.178344
naive,false,true,0,0.1,10,sunspider-string-tagcloud,178,76,0.426966
naive,false,true,0,0.1,10,sunspider-string-unpack-code,142,87,0.612676
naive,false,true,0,0.1,10,sunspider-string-validate-input,217,101,0.465438
naive,true,false,0,0.1,100,js-puzzle-4,10,1,0.100000
naive,true,false,0,0.1,100,manual-bindings,151,29,0.192053
naive,true,false,0,0.1,100,manual-multiline-decls,10,0,0.000000
naive,true,false,0,0.1,100,manual-wtf,83,6,0.072289
naive,true,false,0,0.1,100,sunspider-3d-cube,3220,305,0.094720
naive,true,false,0,0.1,100,sunspider-3d-morph,1926,383,0.198858
naive,true,false,0,0.1,100,sunspider-3d-raytrace,2125,597,0.280941
naive,true,false,0,0.1,100,sunspider-access-binary-trees,998,357,0.357715
naive,true,false,0,0.1,100,sunspider-access-fannkuch,3948,287,0.072695
naive,true,false,0,0.1,100,sunspider-access-nbody,2457,512,0.208384
naive,true,false,0,0.1,100,sunspider-access-nsieve,94,20,0.212766
naive,true,false,0,0.1,100,sunspider-bitops-3bit-bits-in-byte,1219,468,0.383921
naive,true,false,0,0.1,100,sunspider-bitops-bits-in-byte,772,699,0.905440
naive,true,false,0,0.1,100,sunspider-bitops-bitwise-and,14,2,0.142857
naive,true,false,0,0.1,100,sunspider-bitops-nsieve-bits,60,18,0.300000
naive,true,false,0,0.1,100,sunspider-controlflow-recursive,1014,560,0.552268
naive,true,false,0,0.1,100,sunspider-crypto-aes,1710,453,0.264912
naive,true,false,0,0.1,100,sunspider-crypto-md5,2212,1331,0.601718
naive,true,false,0,0.1,100,sunspider-crypto-sha1,3249,1859,0.572176
naive,true,false,0,0.1,100,sunspider-date-format-tofte,7893,755,0.095654
naive,true,false,0,0.1,100,sunspider-date-format-xparb,1060,355,0.334906
naive,true,false,0,0.1,100,sunspider-math-cordic,1469,199,0.135466
naive,true,false,0,0.1,100,sunspider-math-partial-sums,1727,293,0.169658
naive,true,false,0,0.1,100,sunspider-math-spectral-norm,1116,239,0.214158
naive,true,false,0,0.1,100,sunspider-regexp-dna,441,227,0.514739
naive,true,false,0,0.1,100,sunspider-string-base64,1297,909,0.700848
naive,true,false,0,0.1,100,sunspider-string-fasta,1522,319,0.209593
naive,true,false,0,0.1,100,sunspider-string-tagcloud,2197,414,0.188439
naive,true,false,0,0.1,100,sunspider-string-unpack-code,908,850,0.936123
naive,true,false,0,0.1,100,sunspider-string-validate-input,1443,505,0.349965
naive,true,false,0,0.1,10,js-puzzle-10,10,0,0.000000
naive,true,false,0,0.1,10,js-puzzle-1,10,0,0.000000
naive,true,false,0,0.1,10,js-puzzle-11,10,0,0.000000
naive,true,false,0,0.1,10,js-puzzle-2,10,0,0.000000
naive,true,false,0,0.1,10,js-puzzle-3,10,0,0.000000
naive,true,false,0,0.1,10,js-puzzle-4,10,1,0.100000
naive,true,false,0,0.1,10,js-puzzle-5,10,0,0.000000
naive,true,false,0,0.1,10,js-puzzle-6,10,2,0.200000
naive,true,false,0,0.1,10,js-puzzle-7,10,0,0.000000
naive,true,false,0,0.1,10,js-puzzle-8,49,33,0.673469
naive,true,false,0,0.1,10,js-puzzle-9,10,1,0.100000
naive,true,false,0,0.1,10,manual-bindings,151,29,0.192053
naive,true,false,0,0.1,10,manual-multiline-decls,10,0,0.000000
naive,true,false,0,0.1,10,manual-wtf,83,6,0.072289
naive,true,false,0,0.1,10,sunspider-3d-cube,242,36,0.148760
naive,true,false,0,0.1,10,sunspider-3d-morph,212,43,0.202830
naive,true,false,0,0.1,10,sunspider-3d-raytrace,401,123,0.306733
naive,true,false,0,0.1,10,sunspider-access-binary-trees,114,54,0.473684
naive,true,false,0,0.1,10,sunspider-access-fannkuch,430,32,0.074419
naive,true,false,0,0.1,10,sunspider-access-nbody,152,38,0.250000
naive,true,false,0,0.1,10,sunspider-access-nsieve,102,24,0.235294
naive,true,false,0,0.1,10,sunspider-bitops-3bit-bits-in-byte,161,72,0.447205
naive,true,false,0,0.1,10,sunspider-bitops-bits-in-byte,123,50,0.406504
naive,true,false,0,0.1,10,sunspider-bitops-bitwise-and,14,2,0.142857
naive,true,false,0,0.1,10,sunspider-bitops-nsieve-bits,60,18,0.300000
naive,true,false,0,0.1,10,sunspider-controlflow-recursive,117,59,0.504274
naive,true,false,0,0.1,10,sunspider-crypto-aes,599,318,0.530885
naive,true,false,0,0.1,10,sunspider-crypto-md5,2328,2187,0.939433
naive,true,false,0,0.1,10,sunspider-crypto-sha1,2256,2128,0.943262
naive,true,false,0,0.1,10,sunspider-date-format-tofte,1015,218,0.214778
naive,true,false,0,0.1,10,sunspider-date-format-xparb,164,31,0.189024
naive,true,false,0,0.1,10,sunspider-math-cordic,100,21,0.210000
naive,true,false,0,0.1,10,sunspider-math-partial-sums,193,37,0.191710
naive,true,false,0,0.1,10,sunspider-math-spectral-norm,185,81,0.437838
naive,true,false,0,0.1,10,sunspider-regexp-dna,407,193,0.474201
naive,true,false,0,0.1,10,sunspider-string-base64,121,50,0.413223
naive,true,false,0,0.1,10,sunspider-string-fasta,157,8,0.050955
naive,true,false,0,0.1,10,sunspider-string-tagcloud,178,81,0.455056
naive,true,false,0,0.1,10,sunspider-string-unpack-code,142,83,0.584507
naive,true,false,0,0.1,10,sunspider-string-validate-input,217,104,0.479263
naive,true,true,0,0.1,100,js-puzzle-4,10,3,0.300000
naive,true,true,0,0.1,100,manual-bindings,151,38,0.251656
naive,true,true,0,0.1,100,manual-multiline-decls,10,1,0.100000
naive,true,true,0,0.1,100,manual-wtf,83,13,0.156627
naive,true,true,0,0.1,100,sunspider-3d-cube,3220,393,0.122050
naive,true,true,0,0.1,100,sunspider-3d-morph,1926,459,0.238318
naive,true,true,0,0.1,100,sunspider-3d-raytrace,2125,631,0.296941
naive,true,true,0,0.1,100,sunspider-access-binary-trees,998,396,0.396794
naive,true,true,0,0.1,100,sunspider-access-fannkuch,3948,348,0.088146
naive,true,true,0,0.1,100,sunspider-access-nbody,2457,563,0.229141
naive,true,true,0,0.1,100,sunspider-access-nsieve,94,24,0.255319
naive,true,true,0,0.1,100,sunspider-bitops-3bit-bits-in-byte,1219,501,0.410993
naive,true,true,0,0.1,100,sunspider-bitops-bits-in-byte,772,705,0.913212
naive,true,true,0,0.1,100,sunspider-bitops-bitwise-and,14,3,0.214286
naive,true,true,0,0.1,100,sunspider-bitops-nsieve-bits,60,20,0.333333
naive,true,true,0,0.1,100,sunspider-controlflow-recursive,1014,562,0.554241
naive,true,true,0,0.1,100,sunspider-crypto-aes,1710,500,0.292398
naive,true,true,0,0.1,100,sunspider-crypto-md5,2211,1381,0.624604
naive,true,true,0,0.1,100,sunspider-crypto-sha1,3249,1898,0.584180
naive,true,true,0,0.1,100,sunspider-date-format-tofte,7893,747,0.094641
naive,true,true,0,0.1,100,sunspider-date-format-xparb,1060,425,0.400943
naive,true,true,0,0.1,100,sunspider-math-cordic,1469,263,0.179033
naive,true,true,0,0.1,100,sunspider-math-partial-sums,1727,337,0.195136
naive,true,true,0,0.1,100,sunspider-math-spectral-norm,1116,298,0.267025
naive,true,true,0,0.1,100,sunspider-regexp-dna,441,230,0.521542
naive,true,true,0,0.1,100,sunspider-string-base64,1297,915,0.705474
naive,true,true,0,0.1,100,sunspider-string-fasta,1522,397,0.260841
naive,true,true,0,0.1,100,sunspider-string-tagcloud,2197,470,0.213928
naive,true,true,0,0.1,100,sunspider-string-unpack-code,908,856,0.942731
naive,true,true,0,0.1,100,sunspider-string-validate-input,1443,527,0.365211
naive,true,true,0,0.1,10,js-puzzle-10,10,2,0.200000
naive,true,true,0,0.1,10,js-puzzle-1,10,2,0.200000
naive,true,true,0,0.1,10,js-puzzle-11,10,2,0.200000
naive,true,true,0,0.1,10,js-puzzle-2,10,2,0.200000
naive,true,true,0,0.1,10,js-puzzle-3,10,2,0.200000
naive,true,true,0,0.1,10,js-puzzle-4,10,3,0.300000
naive,true,true,0,0.1,10,js-puzzle-5,10,2,0.200000
naive,true,true,0,0.1,10,js-puzzle-6,10,2,0.200000
naive,true,true,0,0.1,10,js-puzzle-7,10,2,0.200000
naive,true,true,0,0.1,10,js-puzzle-8,49,35,0.714286
naive,true,true,0,0.1,10,js-puzzle-9,10,2,0.200000
naive,true,true,0,0.1,10,manual-bindings,151,38,0.251656
naive,true,true,0,0.1,10,manual-multiline-decls,10,1,0.100000
naive,true,true,0,0.1,10,manual-wtf,83,13,0.156627
naive,true,true,0,0.1,10,sunspider-3d-cube,242,69,0.285124
naive,true,true,0,0.1,10,sunspider-3d-morph,212,52,0.245283
naive,true,true,0,0.1,10,sunspider-3d-raytrace,401,143,0.356608
naive,true,true,0,0.1,10,sunspider-access-binary-trees,114,55,0.482456
naive,true,true,0,0.1,10,sunspider-access-fannkuch,430,46,0.106977
naive,true,true,0,0.1,10,sunspider-access-nbody,152,57,0.375000
naive,true,true,0,0.1,10,sunspider-access-nsieve,102,28,0.274510
naive,true,true,0,0.1,10,sunspider-bitops-3bit-bits-in-byte,161,76,0.472050
naive,true,true,0,0.1,10,sunspider-bitops-bits-in-byte,123,56,0.455285
naive,true,true,0,0.1,10,sunspider-bitops-bitwise-and,14,3,0.214286
naive,true,true,0,0.1,10,sunspider-bitops-nsieve-bits,60,20,0.333333
naive,true,true,0,0.1,10,sunspider-controlflow-recursive,117,61,0.521368
naive,true,true,0,0.1,10,sunspider-crypto-aes,599,337,0.562604
naive,true,true,0,0.1,10,sunspider-crypto-md5,2328,2202,0.945876
naive,true,true,0,0.1,10,sunspider-crypto-sha1,2256,2140,0.948582
naive,true,true,0,0.1,10,sunspider-date-format-tofte,1015,235,0.231527
naive,true,true,0,0.1,10,sunspider-date-format-xparb,164,48,0.292683
naive,true,true,0,0.1,10,sunspider-math-cordic,100,32,0.320000
naive,true,true,0,0.1,10,sunspider-math-partial-sums,193,44,0.227979
naive,true,true,0,0.1,10,sunspider-math-spectral-norm,185,85,0.459459
naive,true,true,0,0.1,10,sunspider-regexp-dna,407,196,0.481572
naive,true,true,0,0.1,10,sunspider-string-base64,121,56,0.462810
naive,true,true,0,0.1,10,sunspider-string-fasta,157,28,0.178344
naive,true,true,0,0.1,10,sunspider-string-tagcloud,178,84,0.471910
naive,true,true,0,0.1,10,sunspider-string-unpack-code,142,94,0.661972
naive,true,true,0,0.1,10,sunspider-string-validate-input,217,106,0.488479
